date,open,high,low,close,volume,amount,pctChg
2026-01-05,1.006,1.048,1.006,1.043,224119350,230771271.0,4.509
2026-01-06,1.043,1.069,1.04,1.065,270671788,285987955.0,2.1093
2026-01-07,1.063,1.089,1.061,1.072,195735800,210522495.0,0.6573
2026-01-08,1.065,1.107,1.06,1.093,230740146,250280208.0,1.959
2026-01-09,1.091,1.167,1.091,1.166,688229977,788281693.0,6.6789
2026-01-12,1.218,1.283,1.202,1.283,2237636743,2806067166.0,10.0343
2026-01-13,1.35,1.39,1.269,1.289,4498181066,5942588786.0,0.4677
2026-01-14,1.264,1.37,1.264,1.322,3297318845,4374626778.0,2.5601
2026-01-15,1.284,1.298,1.24,1.259,2445230143,3096116883.0,-4.7655
2026-01-16,1.23,1.245,1.178,1.189,1926430767,2316668188.0,-5.56
2026-01-19,1.169,1.2,1.168,1.185,985293407,1170414535.0,-0.3364
2026-01-20,1.198,1.209,1.17,1.18,1087631309,1289145549.0,-0.4219
2026-01-21,1.164,1.193,1.156,1.179,524321723,615595655.0,-0.0847
2026-01-22,1.17,1.191,1.166,1.181,482640279,568569344.0,0.1696
2026-01-23,1.192,1.225,1.176,1.221,1231766689,1487449650.0,3.387
2026-01-26,1.222,1.224,1.163,1.186,1035068895,1230859478.0,-2.8665
2026-01-27,1.184,1.202,1.17,1.2,726379336,862249591.0,1.1804
2026-01-28,1.2,1.206,1.177,1.179,590346001,703863262.0,-1.75
2026-01-29,1.166,1.265,1.158,1.232,1409459910,1733276354.0,4.4953
2026-01-30,1.216,1.237,1.201,1.219,899991051,1096752093.0,-1.0552
2026-02-02,1.208,1.23,1.182,1.184,880303065,1065112402.0,-2.8712
2026-02-03,1.204,1.225,1.187,1.225,986258378,1196973620.0,3.4628
2026-02-04,1.211,1.23,1.17,1.185,852712177,1014622672.0,-3.2653
2026-02-05,1.159,1.194,1.159,1.176,653573676,770830112.0,-0.7595
2026-02-06,1.16,1.183,1.133,1.159,556884401,644226871.0,-1.4456
2026-02-09,1.189,1.215,1.183,1.209,798311883,957820544.0,4.3141
2026-02-10,1.225,1.285,1.214,1.264,1295661808,1620665640.0,4.5492
2026-02-11,1.25,1.257,1.226,1.228,976786435,1210005941.0,-2.8481
2026-02-12,1.212,1.245,1.203,1.235,769976425,941452629.0,0.57
2026-02-13,1.226,1.242,1.21,1.211,528342781,646821985.0,-1.9433
2026-02-24,1.204,1.209,1.164,1.174,780382074,917524416.0,-3.0553
2026-02-25,1.173,1.181,1.162,1.169,602742871,704423048.0,-0.4259
2026-02-26,1.172,1.174,1.152,1.155,458427367,531112005.0,-1.1976
2026-02-27,1.151,1.172,1.148,1.166,387360621,450457876.0,0.9524
2026-03-02,1.13,1.149,1.115,1.123,787283025,886914621.0,-3.6878
2026-03-03,1.123,1.129,1.061,1.062,692780890,756631210.0,-5.4319
2026-03-04,1.046,1.074,1.045,1.057,420726852,446866862.0,-0.4708
2026-03-05,1.081,1.084,1.064,1.075,617849106,662938885.0,1.7029
2026-03-06,1.068,1.084,1.067,1.081,205968098,221988549.0,0.5581
