date,open,high,low,close,volume,amount
2026-08-24,0.679,0.683,0.672,0.682,13594500.0,9215000.0
2026-08-25,0.678,0.695,0.678,0.694,20803900.0,14356199.999999998
2026-08-26,0.688,0.7,0.687,0.695,17340100.0,12063500.0
2026-08-27,0.695,0.708,0.692,0.705,21904000.0,15315000.0
2026-08-28,0.704,0.717,0.698,0.714,24554600.0,17359500.0
2026-08-31,0.716,0.723,0.711,0.713,28521700.0,20457500.0
2026-09-01,0.712,0.735,0.711,0.731,35283800.0,25657000.0
2026-09-02,0.73,0.73,0.711,0.711,27462000.0,19686900.0
2026-09-03,0.708,0.716,0.703,0.708,18780300.0,13304100.0
2026-09-04,0.705,0.745,0.705,0.737,36926700.0,26942600.000000004
2026-09-07,0.737,0.745,0.734,0.745,32888900.0,24336800.0
2026-09-08,0.742,0.755,0.739,0.75,27094300.0,20269400.0
2026-09-09,0.745,0.754,0.742,0.75,21906400.0,16379700.0
2026-09-10,0.748,0.748,0.728,0.729,26206300.0,19258100.0
2026-09-11,0.725,0.728,0.715,0.717,16431600.0,11821199.999999998
2026-09-14,0.713,0.717,0.702,0.707,16330500.0,11581199.999999998
2026-09-15,0.705,0.713,0.703,0.705,15212900.0,10771900.0
2026-09-16,0.702,0.703,0.691,0.694,18263600.0,12698400.0
2026-09-17,0.694,0.699,0.685,0.696,18896700.0,13064100.0
2026-09-18,0.695,0.697,0.688,0.696,14365300.0,9962900.0
2026-09-21,0.695,0.708,0.692,0.708,15032800.0,10541400.000000002
