date,open,high,low,close,volume,amount
2026-08-24,1.418,1.418,1.398,1.407,74159100.0,104277700.0
2026-08-25,1.405,1.434,1.404,1.43,103046900.0,146814300.0
2026-08-26,1.427,1.438,1.425,1.435,51335200.0,73619700.0
2026-08-27,1.435,1.439,1.42,1.438,37559100.0,53800800.0
2026-08-28,1.437,1.438,1.427,1.432,44872600.0,64250800.0
2026-08-31,1.428,1.448,1.423,1.447,132199500.0,190164000.0
2026-09-01,1.447,1.452,1.443,1.443,112053900.0,162081800.0
2026-09-02,1.436,1.438,1.426,1.429,37093900.0,53065900.0
2026-09-03,1.431,1.455,1.431,1.448,66341800.0,95951900.0
2026-09-04,1.447,1.454,1.434,1.439,45068800.0,65215000.0
2026-09-07,1.439,1.45,1.436,1.45,65969300.0,95325800.0
2026-09-08,1.444,1.448,1.432,1.436,39668900.0,57030600.00000001
2026-09-09,1.432,1.437,1.428,1.436,21730700.0,31135500.0
2026-09-10,1.43,1.43,1.421,1.426,31171200.0,44448500.0
2026-09-11,1.42,1.42,1.402,1.41,45452800.0,64120200.00000001
2026-09-14,1.408,1.417,1.403,1.413,41804500.0,59033000.0
2026-09-15,1.415,1.416,1.401,1.404,49106300.0,69149000.0
2026-09-16,1.401,1.402,1.384,1.396,26902000.0,37479700.0
2026-09-17,1.391,1.403,1.39,1.4,22129300.0,30941000.0
2026-09-18,1.404,1.416,1.404,1.414,18573800.0,26194000.0
2026-09-21,1.423,1.423,1.4,1.405,27517800.0,38750200.0
