date,open,high,low,close,volume,amount,pctChg
2026-01-05,0.651,0.661,0.651,0.661,63835689,41979020.362,1.5361
2026-01-06,0.661,0.669,0.656,0.667,103791764,68983615.967,0.9077
2026-01-07,0.669,0.673,0.665,0.667,83156376,55687923.668,0.0
2026-01-08,0.664,0.678,0.663,0.677,63490423,42688742.018,1.4993
2026-01-09,0.682,0.682,0.67,0.676,63157600,42645241.882,-0.1477
2026-01-12,0.672,0.68,0.672,0.68,93912248,63526030.77,0.5917
2026-01-13,0.68,0.682,0.667,0.675,46057700,31021748.3,-0.7353
2026-01-14,0.669,0.677,0.662,0.671,101168501,67739783.37,-0.5926
2026-01-15,0.67,0.67,0.663,0.666,59031700,39351115.1,-0.7452
2026-01-16,0.664,0.669,0.658,0.66,31297385,20755152.515,-0.9009
2026-01-19,0.66,0.67,0.656,0.67,64214208,42785123.678,1.5152
2026-01-20,0.668,0.696,0.668,0.696,278768808,192294659.318,3.8806
2026-01-21,0.692,0.697,0.684,0.694,139288524,96252405.936,-0.2874
2026-01-22,0.696,0.722,0.694,0.721,460516379,325862577.478,3.8905
2026-01-23,0.721,0.727,0.713,0.724,305094402,220023131.432,0.4161
2026-01-26,0.722,0.726,0.714,0.72,231965997,167070596.352,-0.5525
2026-01-27,0.717,0.722,0.706,0.713,182172501,129977733.608,-0.9722
2026-01-28,0.71,0.727,0.707,0.722,182329200,131143635.8,1.2623
2026-01-29,0.719,0.742,0.715,0.741,549467000,403372563.0,2.6316
2026-01-30,0.74,0.74,0.711,0.723,383053098,277259375.366,-2.4291
2026-02-02,0.704,0.722,0.691,0.694,329780667,232903518.9,-4.0111
2026-02-03,0.701,0.722,0.701,0.722,420217849,298446180.67,4.0346
2026-02-04,0.72,0.748,0.718,0.744,464227400,343959223.5,3.0471
2026-02-05,0.743,0.751,0.736,0.741,362238383,269864337.603,-0.4032
2026-02-06,0.732,0.747,0.731,0.734,274656300,203376747.543,-0.9447
2026-02-09,0.738,0.748,0.736,0.745,342667400,254331081.999,1.4986
2026-02-10,0.745,0.746,0.73,0.739,263862050,193903457.35,-0.8054
2026-02-11,0.735,0.752,0.733,0.743,191329640,142422749.636,0.5413
2026-02-12,0.74,0.745,0.736,0.736,166297243,122962197.489,-0.9421
2026-02-13,0.734,0.737,0.716,0.717,142212200,102924185.8,-2.5815
2026-02-24,0.721,0.73,0.719,0.727,194077400,141055119.4,1.3947
2026-02-25,0.73,0.764,0.73,0.757,425674850,321823148.05,4.1265
2026-02-26,0.753,0.754,0.738,0.742,411506900,305453961.974,-1.9815
2026-02-27,0.741,0.745,0.733,0.742,220477027,162962136.453,0.0
2026-03-02,0.734,0.751,0.729,0.748,414588017,307828313.551,0.8086
2026-03-03,0.742,0.748,0.719,0.722,281519693,205985665.976,-3.4759
2026-03-04,0.711,0.726,0.708,0.712,223618847,159646891.401,-1.385
2026-03-05,0.718,0.72,0.705,0.709,184712045,131401898.795,-0.4213
2026-03-06,0.704,0.72,0.702,0.718,258849989,184868332.531,1.2694
2026-03-09,0.71,0.711,0.694,0.702,231976290,162379782.522,-2.2284
2026-03-10,0.705,0.711,0.704,0.71,204557460,144808803.923,1.1396
2026-03-11,0.709,0.715,0.708,0.713,246080400,174965850.4,0.4225
2026-03-12,0.71,0.713,0.7,0.706,223548827,157687219.016,-0.9818
2026-03-13,0.704,0.722,0.702,0.704,168116931,120166260.97,-0.2833
2026-03-16,0.702,0.709,0.689,0.691,340889147,236366793.83,-1.8466
2026-03-17,0.69,0.708,0.69,0.691,238051265,166428981.645,0.0
2026-03-18,0.69,0.693,0.679,0.687,140072684,95865257.245,-0.5789
2026-03-19,0.681,0.683,0.662,0.667,297298126,198968253.819,-2.9112
2026-03-20,0.664,0.669,0.653,0.653,308322881,202839686.457,-2.099
2026-03-23,0.647,0.648,0.621,0.624,287623066,181401507.532,-4.441
2026-03-24,0.632,0.648,0.625,0.647,140177081,89629587.844,3.6859
2026-03-25,0.65,0.659,0.646,0.658,206937800,135328614.078,1.7002
2026-03-26,0.653,0.661,0.643,0.648,126577579,82212651.907,-1.5198
2026-03-27,0.642,0.652,0.638,0.65,84785168,54969396.805,0.3086
2026-03-30,0.64,0.664,0.637,0.661,351032467,230496834.253,1.6923
2026-03-31,0.662,0.669,0.654,0.654,145171000,95825408.9,-1.059
2026-04-01,0.664,0.671,0.66,0.665,111902600,74309172.9,1.682
2026-04-02,0.662,0.666,0.655,0.66,132958300,87566542.1,-0.7519
2026-04-03,0.66,0.66,0.639,0.641,97590400,62926896.914,-2.8788
2026-04-07,0.641,0.649,0.64,0.646,267858484,172773195.78,0.78
2026-04-08,0.656,0.665,0.653,0.665,202839900,133802942.2,2.9412
2026-04-09,0.659,0.662,0.652,0.655,74484100,48835714.7,-1.5038
2026-04-10,0.654,0.663,0.653,0.655,79268953,52219220.627,0.0
2026-04-13,0.651,0.658,0.649,0.656,251168100,164436182.8,0.1527
2026-04-14,0.659,0.661,0.648,0.655,334765568,217803263.604,-0.1524
2026-04-15,0.658,0.661,0.652,0.653,76688218,50235299.546,-0.3053
2026-04-16,0.652,0.659,0.652,0.656,323335000,212221470.0,0.4594
2026-04-17,0.657,0.664,0.648,0.655,108306000,70786693.3,-0.1524
2026-04-20,0.655,0.658,0.646,0.655,89460168,58582163.34,0.0
2026-04-21,0.655,0.657,0.648,0.65,194480200,126472523.8,-0.7634
2026-04-22,0.648,0.652,0.645,0.65,139333639,90362042.072,0.0
2026-04-23,0.652,0.652,0.639,0.643,95728400,61527756.4,-1.0769
2026-04-24,0.642,0.645,0.637,0.64,84840700,54325931.3,-0.4666
2026-04-27,0.64,0.645,0.639,0.644,73981210,47537662.92,0.625
2026-04-28,0.64,0.642,0.633,0.642,108660249,69377858.76,-0.3106
2026-04-29,0.64,0.65,0.638,0.645,56097006,36229911.488,0.4673
2026-04-30,0.645,0.645,0.637,0.64,226577500,144859789.5,-0.7752
2026-05-06,0.64,0.65,0.638,0.648,215698600,139210766.1,1.25
2026-05-07,0.647,0.654,0.647,0.654,109016632,70992137.5,0.9259
2026-05-08,0.653,0.654,0.647,0.653,77571165,50416167.75,-0.1529
2026-05-11,0.653,0.663,0.646,0.66,170142700,112227603.4,1.072
2026-05-12,0.66,0.67,0.659,0.667,141904670,94527032.07,1.0606
2026-05-13,0.664,0.666,0.659,0.659,138589100,91535478.0,-1.1994
2026-05-14,0.659,0.66,0.648,0.648,78866600,51476392.9,-1.6692
2026-05-15,0.648,0.65,0.634,0.637,105586400,67686736.6,-1.6975
2026-05-18,0.635,0.638,0.624,0.628,152800097,95681911.722,-1.4129
2026-05-19,0.628,0.63,0.619,0.628,98464659,61558999.552,0.0
2026-05-20,0.626,0.631,0.62,0.629,39014205,24431037.005,0.1592
2026-05-21,0.63,0.638,0.618,0.618,68208700,43032587.4,-1.7488
