date,open,high,low,close,volume,amount
2021-08-16,6.568,6.581,6.514,6.532,108385612.0,860721900.0
2021-08-17,6.521,6.537,6.359,6.379,303183006.0,2367987800.0
2021-08-18,6.375,6.428,6.347,6.408,195859314.0,1521809400.0
2021-08-19,6.397,6.446,6.338,6.423,178231064.0,1385783800.0
2021-08-20,6.404,6.43,6.329,6.393,160613196.0,1242916300.0
2021-08-23,6.405,6.5,6.405,6.491,156961552.0,1234427000.0
2021-08-24,6.517,6.572,6.472,6.563,113246129.0,899231500.0
2021-08-25,6.561,6.622,6.527,6.619,84265916.0,671834900.0
2021-08-26,6.617,6.639,6.578,6.589,82913720.0,664807500.0
2021-08-27,6.578,6.655,6.562,6.643,63410818.99999999,509227800.0
2021-08-30,6.657,6.728,6.646,6.692,88320674.0,715328600.0
2021-08-31,6.689,6.722,6.624,6.72,77576839.0,626889500.0
2021-09-01,6.727,6.736,6.578,6.659,103970537.0,840141799.9999999
2021-09-02,6.651,6.795,6.637,6.787,88628063.0,723959000.0
2021-09-03,6.814,6.857,6.704,6.75,134993400.0,1106651100.0
2021-09-06,6.754,6.814,6.703,6.812,95676763.0,785019299.9999999
2021-09-07,6.802,6.974,6.801,6.97,92762400.0,775399000.0
2021-09-08,6.97,7.02,6.957,7.017,106798668.0,903052300.0
2021-09-09,7.008,7.091,6.989,7.082,77663401.0,661062300.0
2021-09-10,7.074,7.137,7.027,7.079,126715368.0,1084463300.0
2021-09-13,7.058,7.119,7.023,7.105,121626013.99999999,1039323700.0
2021-09-14,7.102,7.162,7.002,7.022,120353263.99999999,1028985000.0
2021-09-15,6.992,7.092,6.987,7.053,79344200.0,675339000.0
2021-09-16,7.058,7.119,6.912,6.918,132568026.0,1124057100.0
2021-09-17,6.896,6.948,6.758,6.858,259416993.00000003,2151230600.0
2021-09-22,6.751,6.933,6.751,6.93,136639832.0,1135027800.0
2021-09-23,6.951,6.998,6.919,6.97,148214172.0,1248709600.0
2021-09-24,6.97,6.97,6.853,6.861,346604286.0,2887565400.0
2021-09-27,6.86,6.879,6.617,6.661,463798434.99999994,3760334699.9999995
2021-09-28,6.646,6.693,6.633,6.665,157008699.0,1268650900.0
2021-09-29,6.635,6.637,6.478,6.507,364022904.0,2882534200.0
2021-09-30,6.513,6.579,6.513,6.569,262826121.0,2090066200.0
2021-10-08,6.637,6.664,6.522,6.559,212365346.0,1692633500.0
