date,open,high,low,close,volume,amount
2026-08-24,7.859,7.875,7.63,7.74,352454500.0,2732054500.0
2026-08-25,7.663,7.777,7.594,7.726,378296100.0,2911233100.0
2026-08-26,7.732,7.863,7.708,7.789,436064600.0,3395489200.0
2026-08-27,7.799,7.979,7.782,7.973,417021500.0,3303724200.0
2026-08-28,7.96,8.004,7.913,7.923,267221600.0,2125117300.0
2026-08-31,7.85,7.978,7.775,7.967,477749900.0,3763892500.0
2026-09-01,7.967,7.967,7.87,7.881,386885900.0,3058068100.0
2026-09-02,7.796,7.798,7.706,7.751,376165200.0,2914280900.0000005
2026-09-03,7.791,7.825,7.702,7.781,332416300.0,2584974300.0
2026-09-04,7.826,7.88,7.63,7.673,525917300.0,4094807100.0
2026-09-07,7.704,7.822,7.7,7.771,664690700.0,5158719200.0
2026-09-08,7.78,7.86,7.752,7.788,288732200.0,2253593500.0
2026-09-09,7.807,7.845,7.74,7.785,261599100.0,2038415600.0
2026-09-10,7.741,7.794,7.711,7.742,262861700.0,2036141900.0
2026-09-11,7.684,7.686,7.468,7.611,571615800.0,4318258800.0
2026-09-14,7.532,7.631,7.501,7.598,349565400.0,2647586300.0
2026-09-15,7.59,7.67,7.563,7.588,417551100.0,3174195600.0
2026-09-16,7.583,7.729,7.542,7.71,461664300.0,3535308200.0
2026-09-17,7.699,7.771,7.64,7.681,418011900.0,3218046900.0
2026-09-18,7.746,7.856,7.733,7.83,420791600.0,3281278600.0
2026-09-21,7.863,7.907,7.833,7.872,444101400.0,3494227700.0
