date,open,high,low,close,volume,amount,pctChg
2026-01-05,1.075,1.101,1.072,1.097,163503902,178493322.679,2.8116
2026-01-06,1.111,1.143,1.106,1.138,120025005,135914527.084,3.7375
2026-01-07,1.158,1.175,1.143,1.158,128740556,148974779.695,1.7575
2026-01-08,1.15,1.167,1.121,1.136,111609800,127889898.2,-1.8998
2026-01-09,1.126,1.178,1.118,1.169,223901601,258116075.708,2.9049
2026-01-12,1.194,1.205,1.166,1.199,474854295,562214102.535,2.5663
2026-01-13,1.2,1.233,1.187,1.199,296610794,357881038.683,0.0
2026-01-14,1.197,1.223,1.172,1.186,376614483,452518864.811,-1.0842
2026-01-15,1.187,1.23,1.183,1.218,385318289,467344902.674,2.6981
2026-01-16,1.219,1.241,1.199,1.202,300534700,365904253.9,-1.3136
2026-01-19,1.201,1.216,1.182,1.204,142556200,171418135.79,0.1664
2026-01-20,1.208,1.218,1.158,1.191,415577100,489887650.5,-1.0797
2026-01-21,1.184,1.228,1.182,1.227,148089300,180172814.6,3.0227
2026-01-22,1.227,1.235,1.214,1.224,97012902,118777379.236,-0.2445
2026-01-23,1.231,1.267,1.226,1.266,218664714,272502436.956,3.4314
2026-01-26,1.3,1.311,1.269,1.3,316878900,410846061.0,2.6856
2026-01-27,1.284,1.302,1.257,1.278,253848000,324368339.704,-1.6923
2026-01-28,1.278,1.327,1.257,1.323,304046252,391376302.02,3.5211
2026-01-29,1.327,1.358,1.277,1.311,529414801,698294204.882,-0.907
2026-01-30,1.265,1.282,1.19,1.212,381969283,469568841.567,-7.5515
2026-02-02,1.136,1.202,1.136,1.15,227172400,267649344.5,-5.1155
2026-02-03,1.182,1.202,1.16,1.2,119100146,140238049.16,4.3478
2026-02-04,1.219,1.22,1.187,1.207,155872200,186827753.3,0.5833
2026-02-05,1.184,1.192,1.136,1.153,91178600,105743834.699,-4.4739
2026-02-06,1.115,1.18,1.115,1.168,114518600,132923575.0,1.301
2026-02-09,1.186,1.201,1.18,1.194,114315000,135915288.5,2.226
2026-02-10,1.194,1.202,1.181,1.192,103700200,123519185.0,-0.1675
2026-02-11,1.192,1.243,1.19,1.237,159664138,196205956.54,3.7752
2026-02-12,1.238,1.264,1.23,1.259,186675800,233858562.9,1.7785
2026-02-13,1.231,1.247,1.22,1.225,215349400,265505140.4,-2.7006
2026-02-24,1.256,1.263,1.244,1.254,118556350,148530483.8,2.3673
2026-02-25,1.261,1.343,1.261,1.326,200242747,263111542.933,5.7416
2026-02-26,1.355,1.358,1.323,1.325,261303303,348981828.865,-0.0754
2026-02-27,1.317,1.387,1.312,1.387,233969001,319568066.754,4.6792
2026-03-02,1.408,1.446,1.35,1.394,452561257,625237673.905,0.5047
2026-03-03,1.369,1.384,1.294,1.298,678140876,901936331.402,-6.8867
2026-03-04,1.251,1.34,1.251,1.303,551498109,722809265.058,0.3852
2026-03-05,1.323,1.33,1.277,1.292,638969475,835687559.896,-0.8442
2026-03-06,1.279,1.304,1.265,1.28,278554500,357462079.8,-0.9288
2026-03-09,1.257,1.274,1.21,1.267,290045324,358163314.436,-1.0156
2026-03-10,1.283,1.288,1.269,1.288,204261628,261516103.07,1.6575
2026-03-11,1.29,1.298,1.268,1.273,149494943,191611331.727,-1.1646
2026-03-12,1.264,1.273,1.234,1.252,298466902,374164771.684,-1.6496
2026-03-13,1.24,1.271,1.221,1.23,136117100,169100880.9,-1.7572
2026-03-16,1.207,1.222,1.167,1.194,249331363,296550809.722,-2.9268
2026-03-17,1.198,1.208,1.168,1.17,260276957,309636172.333,-2.0101
2026-03-18,1.167,1.177,1.142,1.164,189446500,219199431.0,-0.5128
2026-03-19,1.137,1.14,1.091,1.1,224558598,249781985.404,-5.4983
2026-03-20,1.101,1.134,1.097,1.098,294989711,327454231.93,-0.1818
2026-03-23,1.065,1.11,1.054,1.063,229503411,247423838.778,-3.1876
2026-03-24,1.088,1.098,1.049,1.098,355962855,382110522.946,3.2926
2026-03-25,1.12,1.134,1.108,1.129,175993500,197787505.2,2.8233
2026-03-26,1.128,1.146,1.116,1.125,112959500,127712306.1,-0.3543
2026-03-27,1.101,1.188,1.101,1.177,194507561,225779349.013,4.6222
2026-03-30,1.175,1.176,1.148,1.173,171613000,199786915.9,-0.3398
2026-03-31,1.168,1.173,1.138,1.146,104922100,121074417.9,-2.3018
2026-04-01,1.167,1.167,1.144,1.155,147579800,170294500.5,0.7853
2026-04-02,1.147,1.163,1.132,1.142,140850406,160918456.116,-1.1255
2026-04-03,1.14,1.15,1.121,1.126,63833820,72328649.08,-1.4011
2026-04-07,1.127,1.148,1.127,1.144,76632288,87318241.068,1.5986
2026-04-08,1.173,1.2,1.162,1.2,132164600,156104572.4,4.8951
2026-04-09,1.19,1.21,1.177,1.197,95363900,114132230.5,-0.25
2026-04-10,1.207,1.228,1.194,1.209,180751492,218985631.862,1.0025
2026-04-13,1.207,1.235,1.207,1.233,110659600,135254572.7,1.9851
2026-04-14,1.245,1.254,1.224,1.254,102654800,127201429.3,1.7032
2026-04-15,1.265,1.266,1.219,1.224,127278400,157936051.6,-2.3923
2026-04-16,1.227,1.273,1.227,1.273,157469383,198103109.146,4.0033
2026-04-17,1.273,1.298,1.269,1.28,137910978,177352718.374,0.5499
2026-04-20,1.279,1.303,1.275,1.298,104903600,135644405.697,1.4063
2026-04-21,1.306,1.309,1.283,1.3,103922600,135019087.5,0.1541
2026-04-22,1.285,1.31,1.285,1.306,109559700,142359201.8,0.4615
2026-04-23,1.306,1.306,1.247,1.253,159168001,200841260.27,-4.0582
2026-04-24,1.242,1.3,1.241,1.29,135824221,173089427.238,2.9529
2026-04-27,1.288,1.297,1.275,1.28,97017559,124511522.856,-0.7752
2026-04-28,1.278,1.279,1.242,1.249,139540000,174866259.1,-2.4219
2026-04-29,1.24,1.336,1.239,1.335,216727397,282418755.598,6.8855
2026-04-30,1.334,1.362,1.316,1.341,177516610,237963093.879,0.4494
2026-05-06,1.351,1.388,1.33,1.388,271681401,370792284.281,3.5048
2026-05-07,1.4,1.4,1.359,1.379,216319180,298270883.145,-0.6484
2026-05-08,1.368,1.395,1.347,1.36,200829600,274220546.8,-1.3778
2026-05-11,1.369,1.388,1.356,1.382,167075048,229900041.009,1.6176
2026-05-12,1.393,1.394,1.34,1.356,195109000,264382030.0,-1.8813
2026-05-13,1.347,1.374,1.347,1.359,107531293,146139400.058,0.2212
2026-05-14,1.351,1.356,1.303,1.304,220824279,293015408.651,-4.0471
2026-05-15,1.294,1.303,1.259,1.265,165096205,211695262.064,-2.9908
2026-05-18,1.249,1.277,1.24,1.261,141093001,177964933.659,-0.3162
2026-05-19,1.258,1.258,1.204,1.227,140305200,171034468.0,-2.6963
2026-05-20,1.209,1.252,1.2,1.242,155514068,190350262.298,1.2225
2026-05-21,1.248,1.263,1.206,1.211,158011609,196784195.107,-2.496
2026-05-22,1.211,1.25,1.204,1.249,157807100,193859865.9,3.1379
2026-05-25,1.263,1.268,1.238,1.255,84899101,106318369.05,0.4804
2026-05-26,1.242,1.271,1.221,1.271,133992300,167562773.09,1.2749
2026-05-27,1.267,1.276,1.225,1.233,136661700,170672843.5,-2.9898
2026-05-28,1.224,1.257,1.204,1.249,91076273,112211297.818,1.2976
2026-05-29,1.25,1.263,1.204,1.213,133278908,164045035.572,-2.8823
2026-06-01,1.205,1.227,1.187,1.189,120817100,145848935.6,-1.9786
2026-06-02,1.189,1.216,1.157,1.21,99988500,118739162.4,1.7662
2026-06-03,1.201,1.248,1.196,1.235,135210887,166853908.493,2.0661
2026-06-04,1.216,1.221,1.195,1.212,138977744,167694452.844,-1.8623
2026-06-05,1.201,1.229,1.193,1.199,99225700,120102466.0,-1.0726
2026-06-08,1.155,1.176,1.122,1.138,167785502,192466276.908,-5.0876
2026-06-09,1.149,1.193,1.133,1.188,96663706,111839873.636,4.3937
2026-06-10,1.168,1.203,1.164,1.174,92981700,109671817.735,-1.1785
2026-06-11,1.169,1.226,1.169,1.218,208698589,252440512.085,3.7479
2026-06-12,1.245,1.29,1.23,1.265,215960000,272070349.695,3.8588
2026-06-15,1.301,1.317,1.272,1.316,241700764,312903321.927,4.0316
2026-06-16,1.312,1.351,1.298,1.331,165981700,221197309.0,1.1398
2026-06-17,1.317,1.339,1.305,1.318,198506700,261682215.2,-0.9767
2026-06-18,1.3,1.357,1.297,1.34,224224700,298667414.364,1.6692
2026-06-22,1.34,1.424,1.335,1.424,245370250,338399194.885,6.2687
2026-06-23,1.448,1.448,1.316,1.325,336675999,458877130.209,-6.9522
2026-06-24,1.303,1.362,1.282,1.359,289753352,383424178.028,2.566
2026-06-25,1.343,1.365,1.335,1.346,184717802,249024183.591,-0.9566
2026-06-26,1.334,1.354,1.277,1.279,193305854,252613556.184,-4.9777
2026-06-29,1.276,1.298,1.26,1.293,176774454,226215288.404,1.0946
2026-06-30,1.278,1.314,1.266,1.312,195872133,253608698.28,1.4695
2026-07-01,1.313,1.326,1.301,1.313,151087377,198604620.763,0.0762
2026-07-02,1.312,1.341,1.275,1.303,202528109,265262797.461,-0.7616
2026-07-03,1.319,1.327,1.275,1.281,159591131,206127683.449,-1.6884
2026-07-06,1.286,1.308,1.24,1.24,119375906,151933511.14,-3.2006
2026-07-07,1.235,1.266,1.218,1.224,99580600,123413003.0,-1.2903
2026-07-08,1.213,1.224,1.152,1.154,234694800,275648990.5,-5.719
2026-07-09,1.149,1.16,1.083,1.14,176570400,197850034.0,-1.2132
2026-07-10,1.135,1.156,1.119,1.119,130885149,149206851.639,-1.8421
2026-07-13,1.114,1.114,1.052,1.057,131283700,141255004.6,-5.5407
2026-07-14,1.046,1.099,1.044,1.099,131283800,140595229.3,3.9735
2026-07-15,1.115,1.115,1.061,1.067,94834908,102548952.164,-2.9117
2026-07-16,1.046,1.065,1.034,1.04,86222200,90463238.2,-2.5305
2026-07-17,1.03,1.04,0.986,0.989,103427800,104359559.2,-4.9038
2026-07-20,0.994,1.006,0.937,0.955,109299400,106320575.1,-3.4378
2026-07-21,0.95,1.008,0.935,1.006,158840733,154149956.599,5.3403
2026-07-22,1.0,1.031,1.0,1.015,114743462,116882015.475,0.8946
2026-07-23,1.02,1.06,1.01,1.049,114464800,119225252.9,3.3498
2026-07-24,1.027,1.037,1.004,1.005,95274600,97003958.9,-4.1945
2026-07-27,1.012,1.036,1.002,1.035,92260200,94135098.0,2.9851
2026-07-28,1.014,1.03,0.999,1.003,80122600,81076643.5,-3.0918
2026-07-29,1.0,1.027,0.979,1.014,83252413,83591428.4,1.0967
2026-07-30,1.011,1.022,0.978,0.991,74644700,74548677.0,-2.2682
2026-07-31,1.012,1.033,1.008,1.008,87544900,89266093.8,1.7154
2026-08-03,1.007,1.021,0.997,1.015,57516500,58173172.3,0.6944
2026-08-04,1.018,1.045,1.016,1.043,108928404,112747143.376,2.7586
2026-08-05,1.049,1.096,1.049,1.095,230614205,249874518.046,4.9856
2026-08-06,1.119,1.121,1.092,1.105,223438719,247190759.919,0.9132
2026-08-07,1.105,1.146,1.099,1.146,211009100,238876818.768,3.7104
2026-08-10,1.158,1.171,1.132,1.165,219286300,252828607.5,1.6579
2026-08-11,1.158,1.158,1.12,1.12,175865000,200755879.8,-3.8627
2026-08-12,1.113,1.15,1.113,1.132,97343900,110507263.3,1.0714
2026-08-13,1.134,1.137,1.101,1.103,97287300,108895694.2,-2.5618
2026-08-14,1.101,1.133,1.101,1.13,97738172,109432149.8,2.4479
2026-08-17,1.131,1.15,1.123,1.15,133050229,151594414.075,1.7699
2026-08-18,1.146,1.164,1.13,1.139,94785200,108463957.363,-0.9565
2026-08-19,1.116,1.125,1.085,1.087,93070218,102662686.152,-4.5654
2026-08-20,1.104,1.112,1.077,1.084,98799700,108273703.1,-0.276
2026-08-21,1.086,1.116,1.075,1.11,120036901,132239574.709,2.3985
2026-08-24,1.121,1.138,1.092,1.107,116533700,129575195.6,-0.2703
2026-08-25,1.092,1.1,1.062,1.077,107723900,116140218.839,-2.71
2026-08-26,1.082,1.108,1.074,1.093,75838163,82918682.553,1.4856
2026-08-27,1.084,1.118,1.081,1.118,101005011,111428676.568,2.2873
2026-08-28,1.118,1.125,1.106,1.118,82516466,92104974.634,0.0
2026-08-31,1.097,1.112,1.085,1.111,90704398,99539652.212,-0.6261
2026-09-01,1.11,1.114,1.085,1.086,63146198,68970700.312,-2.2502
2026-09-02,1.069,1.07,1.043,1.053,91486901,96437900.154,-3.0387
2026-09-03,1.063,1.066,1.052,1.059,61172879,64864295.864,0.5698
2026-09-04,1.063,1.071,1.028,1.035,65718200,69066458.3,-2.2663
2026-09-07,1.029,1.046,1.027,1.043,47200600,49054249.5,0.7729
