date,open,high,low,close,volume,amount
2026-08-24,0.811,0.818,0.791,0.796,466653600.0,373385700.0
2026-08-25,0.793,0.798,0.781,0.785,578428800.0,456143200.0
2026-08-26,0.783,0.801,0.781,0.799,513353100.0,408146400.0
2026-08-27,0.798,0.822,0.795,0.82,506023500.0,411563700.0
2026-08-28,0.821,0.84,0.82,0.835,771961200.0,642350400.0
2026-08-31,0.835,0.835,0.818,0.831,500155200.0,413962000.0
2026-09-01,0.831,0.84,0.822,0.825,530140200.0,440649200.0
2026-09-02,0.827,0.828,0.801,0.802,495121600.0,400100000.0
2026-09-03,0.804,0.815,0.801,0.81,384028700.0,310847100.0
2026-09-04,0.814,0.822,0.8,0.803,537485100.0,435990600.0
2026-09-07,0.804,0.805,0.793,0.795,332149600.0,264649400.0
2026-09-08,0.797,0.811,0.793,0.81,429014200.0,345898399.99999994
2026-09-09,0.809,0.818,0.804,0.816,457518400.0,371732900.0
2026-09-10,0.814,0.815,0.799,0.799,335612600.0,270263300.0
2026-09-11,0.794,0.796,0.766,0.773,633616800.0,489967100.0
2026-09-14,0.769,0.777,0.767,0.771,384681600.0,296571700.0
2026-09-15,0.768,0.777,0.766,0.768,525292800.0,404580500.0
2026-09-16,0.768,0.774,0.76,0.771,255007400.0,195796000.0
2026-09-17,0.768,0.775,0.759,0.764,223815800.0,171271800.0
2026-09-18,0.768,0.772,0.765,0.771,208099500.0,160053600.0
2026-09-21,0.772,0.78,0.77,0.779,469399000.0,364523500.0
