date,open,high,low,close,volume,amount
2026-08-24,0.892,0.916,0.891,0.905,132472300.0,119759800.0
2026-08-25,0.895,0.941,0.895,0.922,190094700.0,175861200.0
2026-08-26,0.905,0.933,0.905,0.929,138337700.0,128129900.0
2026-08-27,0.932,0.964,0.932,0.963,194453300.0,185240800.00000003
2026-08-28,0.964,0.989,0.95,0.98,206704000.0,200893400.0
2026-08-31,0.987,0.994,0.955,0.958,224890700.0,218562500.0
2026-09-01,0.948,1.022,0.948,1.016,360050500.0,361672200.0
2026-09-02,1.008,1.008,0.95,0.957,365073300.0,352379900.0
2026-09-03,0.946,0.966,0.94,0.957,176975000.0,168764500.0
2026-09-04,0.948,0.992,0.94,0.98,237263500.0,231629300.0
2026-09-07,0.981,1.01,0.981,1.01,159478400.0,159844800.0
2026-09-08,1.012,1.066,1.012,1.051,286196000.0,298648100.0
2026-09-09,1.03,1.065,1.028,1.053,283116300.0,296921200.0
2026-09-10,1.045,1.05,1.011,1.014,205839200.0,211155800.00000003
2026-09-11,1.0,1.015,0.974,0.981,213663200.0,211847100.0
2026-09-14,0.967,0.972,0.939,0.95,190167900.0,180648400.0
2026-09-15,0.943,0.945,0.912,0.914,183626800.0,169685400.0
2026-09-16,0.908,0.922,0.904,0.921,171995200.0,157574000.0
2026-09-17,0.917,0.948,0.907,0.945,301922200.0,281263900.0
2026-09-18,0.922,0.948,0.92,0.944,192390400.0,180284000.0
2026-09-21,0.939,0.966,0.932,0.965,152486300.0,145258800.0
