date,open,high,low,close,volume,amount
2021-07-22,0.689,0.711,0.677,0.707,572651648.0,798822100.0000001
2021-07-23,0.705,0.716,0.698,0.708,328484979.0,464743600.0
2021-07-26,0.708,0.729,0.686,0.719,501000195.0,713271799.9999999
2021-07-27,0.722,0.784,0.722,0.73,940611923.0,1401053100.0
2021-07-28,0.71,0.732,0.675,0.707,754205136.0,1063270900.0
2021-07-29,0.723,0.763,0.712,0.758,756886507.0,1118130600.0
2021-07-30,0.755,0.78,0.747,0.771,605047362.0,924054200.0
2021-08-02,0.765,0.77,0.727,0.748,803291359.0,1199218300.0
2021-08-03,0.734,0.739,0.693,0.698,916991813.0,1302462900.0
2021-08-04,0.695,0.727,0.694,0.724,696468497.0,996584200.0
2021-08-05,0.716,0.737,0.706,0.726,528944584.0,768443200.0000001
2021-08-06,0.735,0.741,0.708,0.718,419754679.0,603979300.0
2021-08-09,0.701,0.707,0.68,0.7,493073107.0,682522800.0
2021-08-10,0.698,0.705,0.678,0.692,496147788.0,684557600.0
2021-08-11,0.692,0.702,0.681,0.697,433086586.00000006,599631800.0
2021-08-12,0.695,0.722,0.692,0.704,526048180.99999994,744332400.0
2021-08-13,0.694,0.694,0.674,0.674,646469197.0,880957000.0
2021-08-16,0.669,0.696,0.663,0.682,511035567.0,695401100.0
2021-08-17,0.678,0.688,0.651,0.655,498849855.99999994,662621900.0
2021-08-18,0.654,0.666,0.651,0.658,367263091.0,483330800.0
2021-08-19,0.655,0.679,0.655,0.672,517565070.0,692335300.0
2021-08-20,0.673,0.69,0.667,0.679,448941484.99999994,608917300.0
2021-08-23,0.68,0.694,0.67,0.691,417122957.0,572898400.0
2021-08-24,0.692,0.711,0.682,0.705,477303745.0,668463900.0
2021-08-25,0.706,0.714,0.69,0.697,316216722.0,440843900.0
2021-08-26,0.697,0.703,0.679,0.681,369831635.0,511327699.99999994
2021-08-27,0.675,0.687,0.674,0.683,230619925.0,314484200.0
2021-08-30,0.687,0.698,0.667,0.67,379286967.0,516605100.0
2021-08-31,0.66,0.662,0.638,0.648,483163376.0,625923900.0
2021-09-01,0.648,0.654,0.63,0.652,377741284.0,484725700.0
2021-09-02,0.644,0.647,0.625,0.627,507568368.0,640711300.0
2021-09-03,0.626,0.637,0.613,0.628,438310042.0,549790600.0
2021-09-06,0.627,0.645,0.618,0.644,405828390.0,517050899.99999994
2021-09-07,0.64,0.65,0.638,0.645,297039895.0,382370100.0
2021-09-08,0.643,0.648,0.637,0.639,266451561.0,341174700.0
2021-09-09,0.636,0.639,0.626,0.634,219541556.0,277428600.0
2021-09-10,0.633,0.67,0.629,0.664,626293277.0,818498500.0
2021-09-13,0.661,0.661,0.632,0.635,682467523.0,873790300.0
2021-09-14,0.63,0.65,0.63,0.64,410797185.0,527681900.0
2021-09-15,0.641,0.642,0.623,0.634,274307002.0,346490899.99999994
2021-09-16,0.629,0.633,0.611,0.612,386535220.0,478714000.0
2021-09-17,0.613,0.624,0.608,0.619,288630447.0,355404100.00000006
2021-09-22,0.61,0.631,0.608,0.623,279214641.0,348087600.0
2021-09-23,0.625,0.647,0.615,0.638,453429951.99999994,576761500.0
2021-09-24,0.636,0.643,0.632,0.634,220201193.00000003,280513200.0
2021-09-27,0.638,0.647,0.623,0.629,295468601.0,375339600.0
2021-09-28,0.628,0.647,0.617,0.632,314197089.0,399088200.0
2021-09-29,0.622,0.63,0.615,0.619,346291700.0,430114400.0
2021-09-30,0.62,0.63,0.619,0.626,217669747.00000003,272428800.0
2021-10-08,0.635,0.639,0.619,0.619,373160760.0,466687200.0
2021-10-11,0.619,0.625,0.609,0.611,362346610.0,445903600.0
2021-10-12,0.608,0.611,0.585,0.59,483428844.00000006,575784300.0
2021-10-13,0.59,0.606,0.587,0.604,422214293.0,503811300.0
2021-10-14,0.6,0.609,0.6,0.604,196316044.0,237303000.0
2021-10-15,0.604,0.628,0.601,0.627,610456792.0,758231400.0
2021-10-18,0.624,0.624,0.608,0.618,370570173.0,454915800.0
2021-10-19,0.615,0.622,0.613,0.62,262876465.0,324764400.0
2021-10-20,0.62,0.624,0.614,0.615,285155639.0,352017699.99999994
2021-10-21,0.615,0.616,0.603,0.605,314651892.0,382048900.0
2021-10-22,0.608,0.63,0.608,0.625,662435037.0,824534500.0
2021-10-25,0.625,0.632,0.618,0.631,349892984.0,436400600.0
2021-10-26,0.63,0.634,0.62,0.629,448986866.0,562586000.0
2021-10-27,0.627,0.627,0.615,0.617,406624800.0,503452500.0
2021-10-28,0.618,0.627,0.611,0.615,369552784.0,458304600.0
2021-10-29,0.615,0.635,0.614,0.627,553411355.0,693476700.0
2021-11-01,0.626,0.638,0.623,0.635,416487395.0,527671100.0
2021-11-02,0.637,0.66,0.637,0.653,784503119.0,1022871400.0
2021-11-03,0.656,0.661,0.64,0.648,520278946.0,675768600.0
