date,open,high,low,close,volume,amount
2026-08-24,1.049,1.055,0.979,1.003,1138463300.0,1145417000.0
2026-08-25,0.976,1.022,0.974,1.006,702739900.0,700284299.9999999
2026-08-26,1.014,1.02,0.983,1.01,698382200.0,702704600.0000001
2026-08-27,1.024,1.059,1.021,1.05,998729500.0,1040432000.0
2026-08-28,1.046,1.078,1.034,1.036,876005100.0,924429299.9999999
2026-08-31,1.005,1.052,1.003,1.05,684070900.0,707348000.0
2026-09-01,1.05,1.052,1.016,1.028,743457300.0,764449600.0000001
2026-09-02,1.008,1.02,0.999,1.009,697886500.0,704464800.0
2026-09-03,1.02,1.025,0.994,1.004,761299100.0,766362700.0
2026-09-04,1.014,1.027,0.978,0.987,798215400.0,800748600.0
2026-09-07,1.004,1.053,1.004,1.049,1293954300.0,1333182200.0
2026-09-08,1.05,1.071,1.036,1.042,974228700.0,1025761799.9999999
2026-09-09,1.06,1.069,1.042,1.052,858729800.0,908150100.0
2026-09-10,1.037,1.058,1.035,1.044,596881900.0,624514100.0
2026-09-11,1.03,1.052,1.015,1.047,1093117100.0,1133401200.0
2026-09-14,1.026,1.037,1.008,1.016,819489600.0,836223700.0
2026-09-15,1.008,1.032,1.008,1.011,640265800.0,652336200.0
2026-09-16,1.01,1.061,1.009,1.05,1184652400.0,1232420300.0
2026-09-17,1.045,1.069,1.04,1.044,982914700.0,1033863500.0
2026-09-18,1.063,1.084,1.05,1.07,1119412200.0,1193205900.0
2026-09-21,1.08,1.099,1.071,1.081,930558500.0,1007960800.0
