date,open,high,low,close,volume,amount
2026-08-24,1.339,1.342,1.283,1.291,5062480700.0,6590130100.0
2026-08-25,1.291,1.328,1.282,1.327,6367114500.0,8336138000.0
2026-08-26,1.345,1.369,1.336,1.346,5905554600.0,7993589500.0
2026-08-27,1.358,1.361,1.327,1.356,5687858200.0,7636560100.0
2026-08-28,1.34,1.354,1.333,1.334,3984478500.0,5345120300.0
2026-08-31,1.306,1.318,1.277,1.291,3985425400.0,5141794700.0
2026-09-01,1.291,1.295,1.272,1.288,3199724800.0,4104949200.0
2026-09-02,1.288,1.295,1.271,1.288,4112662300.0,5290406400.0
2026-09-03,1.302,1.325,1.294,1.324,5259728600.0,6892396800.000001
2026-09-04,1.333,1.34,1.313,1.315,4320880600.0,5718708199.999999
2026-09-07,1.315,1.319,1.3,1.301,2364761600.0,3088436599.9999995
2026-09-08,1.29,1.319,1.285,1.312,4503505900.0,5860852000.0
2026-09-09,1.305,1.311,1.282,1.285,2886724700.0,3742032800.0000005
2026-09-10,1.276,1.279,1.249,1.251,2863679200.0,3605819000.0
2026-09-11,1.23,1.24,1.221,1.229,2905025100.0,3566120000.0
2026-09-14,1.228,1.285,1.218,1.283,5574794400.0,7021417900.0
2026-09-15,1.277,1.289,1.264,1.269,3141984800.0,3993632000.0
2026-09-16,1.27,1.281,1.258,1.262,3976441400.0,5033683100.0
2026-09-17,1.252,1.294,1.251,1.284,4809030000.0,6164160500.0
2026-09-18,1.294,1.322,1.293,1.293,5357815000.0,6979143100.000001
2026-09-21,1.307,1.365,1.305,1.364,6065908000.0,8180775200.0
