date,open,high,low,close,volume,amount
2026-08-24,1.075,1.078,1.052,1.062,314757400.0,334352699.99999994
2026-08-25,1.06,1.081,1.057,1.079,313854300.0,336753399.99999994
2026-08-26,1.072,1.082,1.067,1.076,305167000.0,328245300.0
2026-08-27,1.079,1.079,1.061,1.078,364445300.0,390380400.0
2026-08-28,1.078,1.09,1.075,1.079,395631800.0,428019100.00000006
2026-08-31,1.073,1.102,1.068,1.099,494877200.0,538075100.0
2026-09-01,1.1,1.112,1.092,1.102,394117700.0,434974400.0
2026-09-02,1.091,1.106,1.083,1.084,347083900.0,378827000.0
2026-09-03,1.088,1.114,1.087,1.097,508535800.0,560023600.0
2026-09-04,1.099,1.147,1.098,1.13,701364300.0,791700000.0
2026-09-07,1.133,1.164,1.133,1.147,625692700.0,719027899.9999999
2026-09-08,1.145,1.164,1.133,1.148,366316100.0,421073600.0
2026-09-09,1.143,1.145,1.113,1.117,387552100.0,434516400.0
2026-09-10,1.112,1.115,1.101,1.113,334225100.0,370551100.0
2026-09-11,1.107,1.108,1.09,1.096,354890400.0,389563600.0
2026-09-14,1.095,1.095,1.076,1.079,296659500.0,321509600.0
2026-09-15,1.087,1.092,1.074,1.074,284598900.0,308652800.0
2026-09-16,1.074,1.079,1.063,1.075,263377800.0,282159600.0
2026-09-17,1.073,1.078,1.063,1.071,201085300.0,215218500.0
2026-09-18,1.076,1.082,1.071,1.08,276419800.0,297586100.0
2026-09-21,1.08,1.091,1.072,1.088,296652600.0,321616700.0
